id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
anzen-usdz,usdz,Anzen USDz,https://coin-images.coingecko.com/coins/images/38039/large/usdz-image-200x200.png?1716334412,0.978394,124455273,379,124455273.0,292338.0,0.983766,0.946015,0.00956598,0.98738,-656946.5574635714,-0.52509,127218953.5635199,127218953.5635199,,1.029,-4.89449,2024-08-05T01:25:54.184Z,0.821209,19.12634,2025-03-07T06:41:18.272Z,,2025-03-28T09:26:56.308Z
b3,b3,B3 (Base),https://coin-images.coingecko.com/coins/images/54287/large/B3.png?1739001374,0.00579847,123586185,380,580416564.0,13945309.0,0.00641574,0.00580463,-0.000614743595656221,-9.58558,-13111820.399555385,-9.59182,21292670212.0,100000000000.0,100000000000.0,0.01828807,-67.97704,2025-02-12T00:45:46.101Z,0.00401252,45.95272,2025-02-10T22:06:27.822Z,,2025-03-28T09:26:56.997Z
sushi,sushi,Sushi,https://coin-images.coingecko.com/coins/images/12271/large/512x512_Logo_no_chop.png?1696512101,0.639386,123278073,381,180117587.0,37389528.0,0.690749,0.636978,-0.050319812301146016,-7.29584,-9700332.854781672,-7.29467,192789255.8554817,281678117.7179228,,23.38,-97.26665,2021-03-13T23:44:36.774Z,0.45292,41.07564,2024-08-05T06:27:08.907Z,,2025-03-28T09:26:58.636Z
nxm,nxm,Nexus Mutual,https://coin-images.coingecko.com/coins/images/11810/large/NXMmain.png?1696511684,42.73,122932610,382,122932610.0,0.0,45.47,42.73,-2.4585515019369524,-5.44032,-7200373.59856087,-5.53309,2876778.313562889,2876778.313562889,2876778.313562889,185.97,-77.02214,2021-11-10T15:14:14.418Z,6.96,513.71999,2020-07-22T19:54:06.406Z,,2025-03-28T09:15:06.244Z
reserve-protocol-eth-plus,eth+,ETHPlus,https://coin-images.coingecko.com/coins/images/38061/large/ETH__Logo.png?1716440789,1993.27,122528987,383,122528987.0,429594.0,2125.16,1987.82,-120.47688079589102,-5.69968,-7428912.120808423,-5.7164,61454.70096910743,61454.70096910743,,4194.11,-52.47461,2024-12-16T18:55:24.624Z,1869.41,6.62554,2025-03-11T01:00:25.438Z,,2025-03-28T09:26:56.573Z
bitdca,bdca,BitDCA,https://coin-images.coingecko.com/coins/images/54590/large/bdca_logo_transparent200x200.png?1740562139,0.920455,122279328,384,131320509.0,150322.0,0.922427,0.878588,0.04186703,4.76526,5580305.0,4.78179,132843081.0909091,142665333.0,142665333.0,0.922427,-0.13636,2025-03-28T08:51:45.554Z,0.364545,152.6901,2025-03-01T07:16:25.076Z,,2025-03-28T09:26:57.482Z
io,io,io.net,https://coin-images.coingecko.com/coins/images/37754/large/io_blackbg.png?1715446363,0.822543,121286756,385,658038437.0,30802428.0,0.916646,0.820553,-0.08008579224543722,-8.8725,-11728247.526771218,-8.81724,147452479.82,799999953.0394944,800000000.0,6.43,-87.19932,2024-06-12T21:14:55.143Z,0.688774,19.42117,2025-03-11T01:30:26.705Z,,2025-03-28T09:26:53.986Z
zignaly,zig,ZIGChain,https://coin-images.coingecko.com/coins/images/14796/large/zig.jpg?1731990265,0.085428,120426459,386,166985029.0,2718131.0,0.091983,0.084866,-0.005681666948226249,-6.2361,-7842621.297645003,-6.11419,1409674295.2396517,1954674295.2396517,1954674295.2396517,0.224179,-61.86709,2021-04-15T15:39:42.111Z,0.00428716,1894.00088,2023-07-15T05:31:20.452Z,,2025-03-28T09:27:01.705Z
band-protocol,band,Band Protocol,https://coin-images.coingecko.com/coins/images/9545/large/Band_token_blue_violet_token.png?1696509627,0.766983,119605576,388,121829397.0,11407408.0,0.845688,0.765072,-0.07731136048197362,-9.15692,-12140435.013658792,-9.21503,155942920.54912,158842360.518674,,22.83,-96.64639,2021-04-15T12:04:11.270Z,0.203625,275.98691,2019-11-25T05:49:22.765Z,"{'times': 0.6215285347088189, 'currency': 'usd', 'percentage': 62.15285347088188}",2025-03-28T09:26:57.472Z
nkyc-token,nkyc,NKYC Token,https://coin-images.coingecko.com/coins/images/30337/large/NKYC-Logo.png?1696529238,29.84,119568503,387,119568503.0,246570.0,30.02,29.64,0.00503766,0.01688,297762.0,0.24965,4000000.0,4000000.0,21000000.0,35.51,-15.95769,2024-12-04T10:27:25.121Z,4.28,596.47636,2023-10-04T18:08:28.472Z,,2025-03-28T09:26:54.664Z
alchemy-pay,ach,Alchemy Pay,https://coin-images.coingecko.com/coins/images/12390/large/ACH_%281%29.png?1696512213,0.02397526,118538519,389,239777359.0,31815319.0,0.02567734,0.02393753,-0.001698992302488211,-6.6175,-8024965.865020663,-6.34066,4943691067.145604,9999999999.999987,9999999999.999987,0.198666,-87.9262,2021-08-06T16:39:58.934Z,0.00135537,1669.7441,2021-07-21T00:39:36.177Z,,2025-03-28T09:26:55.960Z
hive,hive,Hive,https://coin-images.coingecko.com/coins/images/10840/large/logo_transparent_4x.png?1696510797,0.249315,117427337,390,,26182698.0,0.257513,0.244591,-0.001493389492495056,-0.59543,-409489.13347016275,-0.34751,471000338.484,,,3.41,-92.69506,2021-11-26T01:46:11.175Z,0.087309,185.12148,2020-04-06T07:35:48.099Z,,2025-03-28T09:27:02.617Z
syrup,syrup,Maple Finance,https://coin-images.coingecko.com/coins/images/51232/large/IMG_7420.png?1730831572,0.130207,116385646,391,154009570.0,6979072.0,0.143227,0.129994,-0.012790301695255302,-8.94444,-11479766.10639058,-8.97801,893851249.3906702,1182806045.655598,,0.339201,-61.64246,2024-11-13T16:05:44.375Z,0.092527,40.61708,2025-02-03T05:26:17.234Z,,2025-03-28T09:26:58.929Z
auction,auction,Bounce,https://coin-images.coingecko.com/coins/images/13860/large/1_KtgpRIJzuwfHe0Rl0avP_g.jpeg?1696513606,17.44,115097169,392,133446418.0,259196586.0,19.77,17.09,-1.3696681983785162,-7.28125,-8788319.905967414,-7.09391,6590144.312257191,7640771.312590951,10000000.0,70.44,-75.05004,2021-04-12T04:15:39.424Z,3.47,406.58378,2023-06-15T13:00:07.095Z,,2025-03-28T09:26:57.058Z
astherus-staked-bnb,asbnb,Astherus Staked BNB,https://coin-images.coingecko.com/coins/images/54129/large/asBNB_logo_%28200x200%29.png?1738393597,645.98,114525470,393,114525470.0,41609.0,672.4,612.91,21.06,3.37015,4491324.0,4.08175,177290.3524164039,177290.3524164039,,828.99,-22.46138,2025-03-11T23:00:55.795Z,326.84,96.66753,2025-03-05T16:31:21.049Z,,2025-03-28T09:26:56.578Z
clearpool,cpool,Clearpool,https://coin-images.coingecko.com/coins/images/19252/large/photo_2022-08-31_12.45.02.jpeg?1696518697,0.149969,114116742,394,150164286.0,4379288.0,0.161668,0.149059,-0.011143978324530374,-6.91686,-8557886.553569615,-6.97609,759945956.16,1000000000.0,1000000000.0,2.55,-94.11809,2021-11-16T18:18:49.737Z,0.01599962,838.09584,2023-10-16T19:32:35.253Z,,2025-03-28T09:26:58.861Z
g-token,g,Gravity,https://coin-images.coingecko.com/coins/images/39200/large/gravity.jpg?1721020647,0.01580554,114058274,395,189237669.0,20479485.0,0.01719756,0.01577007,-0.000984196321419401,-5.86189,-7345928.386239007,-6.0508,7232700000.0,12000000000.0,12000000000.0,0.091691,-82.76224,2024-07-18T08:44:41.666Z,0.01362246,16.02556,2025-03-11T01:06:45.216Z,,2025-03-28T09:26:57.321Z
biconomy,bico,Biconomy,https://coin-images.coingecko.com/coins/images/21061/large/biconomy_logo.jpg?1696520444,0.120904,113521265,396,120859466.0,14391525.0,0.133279,0.120807,-0.008272551736426631,-6.40406,-7697852.028923467,-6.35036,939283191.6446607,1000000000.0,1000000000.0,21.45,-99.43662,2021-12-02T02:18:45.254Z,0.102555,17.81613,2025-03-11T01:07:49.621Z,,2025-03-28T09:26:57.933Z
qubic-network,qubic,Qubic,https://coin-images.coingecko.com/coins/images/32949/large/QubicLogo-Token.png?1731185925,9.85762e-07,113360472,397,136403866.0,1471798.0,1.1e-06,9.85762e-07,-1.07634073226e-07,-9.84402,-11808522.80505319,-9.43406,114666342503758.0,137975187731910.0,200000000000000.0,1.256e-05,-92.13664,2024-03-02T12:28:41.540Z,7.03229e-07,40.46158,2025-03-10T17:12:02.634Z,,2025-03-28T09:26:55.776Z
elixir-staked-deusd,sdeusd,Elixir Staked deUSD,https://coin-images.coingecko.com/coins/images/52847/large/Staked_deUSD_%28sdeUSD%29_Logo.png?1734473339,1.033,112662002,398,112662002.0,74008.0,1.04,1.028,-0.000361527618850888,-0.03498,-13455482.1730887,-10.66901,108866686.2653147,108866686.2653147,,1.13,-8.36741,2024-12-18T19:00:03.304Z,0.593515,74.04634,2025-01-18T16:22:16.698Z,,2025-03-28T09:27:00.797Z
usd-coin-ethereum-bridged,usdc.e,Arbitrum Bridged USDC (Arbitrum),https://coin-images.coingecko.com/coins/images/30691/large/usdc.png?1696529560,1.0,112421650,399,112421650.0,43424471.0,1.004,0.99182,0.000377,0.0377,23183.0,0.02063,112263189.394639,112263189.394639,,1.22,-17.73569,2023-08-17T16:41:38.244Z,0.899904,11.14724,2023-07-06T00:51:48.244Z,,2025-03-28T09:26:59.942Z
prometeus,prom,Prom,https://coin-images.coingecko.com/coins/images/8825/large/Ticker.png?1696508978,6.15,112285767,400,118438412.0,3722025.0,6.2,5.97,0.114427,1.89506,2106830.0,1.91219,18250000.0,19250000.0,19250000.0,105.94,-94.19322,2021-04-30T01:09:49.503Z,0.088747,6831.51493,2019-11-08T13:37:42.508Z,"{'times': 5.152615544627358, 'currency': 'usd', 'percentage': 515.2615544627358}",2025-03-28T09:26:56.427Z
